inner_ID,Ligand SMILES,IC50 (nM),ref,onlyligand_token
id_6360,C1CC1N2C=NN=C2NC(=O)C3CCOC4=C3C=CC=C4F,99000,Pubchem&Chembl,"['C0', 'C0', 'C0', 'N1', 'C3', 'N1', 'N1', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'F1']"
id_7848,CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)c1n[nH]c(=O)[nH]c1=O,99500,BindingDB,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'F1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'O0', 'C0', 'N1', 'N1', 'C0', 'O0', 'N1', 'C0', 'O0']"
id_293,NC(=O)CCN(NC(=O)[C@H](CC1CC1)NC(=O)c1cc2ccccc2[nH]1)C(=O)C(F)Cl,17,BindingDB,"['N1', 'C0', 'O0', 'C0', 'C0', 'N1', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'F1', 'Cl6']"
id_1767,CC(C)(O)c1ccc2cncc(NC(=O)C3CCNc4ccc(Cl)cc34)c2c1,353,BindingDB,"['C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'C0', 'C0', 'C0']"
id_4412,CCNc1ccnc(-c2cccc3c2CC(COC(C)=O)c2c(-c4ccc(Br)cc4)ccc(O)c2-3)c1,10000,Pubchem&Chembl,"['C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Br0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0']"
id_374,CC(C)CC[C@H](NC(=O)c1cc(C)on1)C(=O)NN(C[C@@H]1CCNC1=O)C(=O)[C@H](F)Cl,23,BindingDB,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'O0', 'N1', 'N1', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'O0', 'C0', 'F1', 'Cl6']"
id_4224,C1C(C2=C(CO1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,8080,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'O0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_3132,O=C(Cc1cccc(Cl)c1)Nc1cncc2cc(OCCN3CCCC3)ccc12,2152.378214,Moonshot,"['O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_569,Cn1ccc(CN(C(=O)Cn2nnc3ccccc23)c2ccc(cc2)-c2ccccc2)c1,51,BindingDB,"['C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'N1', 'N1', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_2006,Oc1cc(CNC(=S)/C=C/c2cc(O)c(O)c(Br)c2)cc(O)c1O,480,Pubchem&Chembl,"['O0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'S2', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'O0', 'C0', 'Br0', 'C0', 'C0', 'C0', 'O0', 'C0', 'O0']"
id_493,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(C)(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)C,40.7,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C3', 'N7', 'C0']"
id_4892,O=C(Cn1nnc(-c2ccccc2)n1)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,18285.71562,Moonshot,"['O0', 'C0', 'C0', 'N1', 'N1', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'N1', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0']"
id_5288,CC1(CS(=O)(=O)C1)CS(=O)(=O)N2C[C@@H](C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,26300,Pubchem&Chembl,"['C0', 'C0', 'C0', 'S6', 'O0', 'O0', 'C0', 'C3', 'S6', 'O0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'O0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_7631,CC1=NC(=NN1)C2CCN(CC2)C(=O)C3=CC=C(C=C3)Br,99500,Pubchem&Chembl,"['C0', 'C0', 'N1', 'C0', 'N1', 'N1', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Br0']"
id_1369,COC(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,223.6474129,Moonshot,"['C0', 'O0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_797,CCN(C)S(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,91,Pubchem&Chembl,"['C0', 'C0', 'N1', 'C0', 'S6', 'O0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'O0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_3890,CCCCC(NC(=O)C1[C@@H]2[C@H](CN1C(=O)C(NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1,5730,BindingDB,"['C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'N1', 'C0', 'O0', 'N1', 'C0', 'C0', 'S6', 'O0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0']"
id_205,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCCNC3=O)cc12,13,Pubchem&Chembl,"['C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C3', 'N7', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0']"
id_1969,CC1(C)[C@H]2CN([C@H]([C@@H]12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)C(=O)c1ccc2ccccc2c1,453,BindingDB,"['C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C3', 'O0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_4717,CC1CN(CCO)CCN1C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,14531.6268,Moonshot,"['C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'O0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'C0']"
id_4563,CSC1=C(C(C)C(S1)c1nc(C)cs1)c1ccnc(SCC(=O)Nc2ccccc2Cl)n1,12000,BindingDB,"['C3', 'S2', 'C3', 'C0', 'C0', 'C0', 'C0', 'S2', 'C0', 'N1', 'C0', 'C0', 'C0', 'S2', 'C0', 'C0', 'C0', 'N1', 'C0', 'S2', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'N1']"
id_2697,COc1cccc(C2=N/C(=C/c3sccc3C)C(=O)O2)c1,1170.083678,Moonshot,"['C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'S2', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'O0', 'C0']"
id_5045,O=C(N[C@H](C[C@H]1CCNC1=O)C#N)[C@@H](CC1CC1)N1CCC2(CCCCN2)C1=O,20000,BindingDB,"['O0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C3', 'N7', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0']"
id_6220,CCn1c(CSc2nc(C)c(C)n2CC2CCCO2)nc2cc(S(=O)(=O)N(C)C)ccc21,99000,Moonshot,"['C0', 'C0', 'N1', 'C0', 'C0', 'S2', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'S6', 'O0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_721,CNC(=O)CCN(NC(=O)[C@H](CC(C)C)N(C)C(=O)c1cc2ccccc2[nH]1)C(=O)CCl,74,BindingDB,"['C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'N1', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'Cl6']"
id_3071,O=C(Cn1nnc2ccccc12)N([C@H](C(=O)NCc1ccccc1)c1ccsc1)c1ccc(NC(=O)C2CC2)cc1,2000,BindingDB,"['O0', 'C0', 'C0', 'N1', 'N1', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'S2', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_3009,COc1ccc(C2CC(c3cccs3)=NN2C(=O)CCl)cc1OC,1875.217607,Moonshot,"['C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'S2', 'N1', 'N1', 'C0', 'O0', 'C0', 'Cl6', 'C0', 'C0', 'O0', 'C0']"
id_2965,O=C(O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,1780.398551,Moonshot,"['O0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0']"
id_2579,CCS(=O)(=O)NC1=CC2=C(C=NC=C2C=C1)NC(=O)CC3=CC(=CC=C3)Cl,1020,Pubchem&Chembl,"['C0', 'C0', 'S6', 'O0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6']"
id_6932,Cc1cc(O)c2cc(NC(=O)c3cnn4ccc(C)nc34)ccc2n1,99500,Moonshot,"['C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'N1', 'N1', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'N1']"
id_3169,CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cc(=O)[nH]c3ccccc23)cc1,2278.504209,Moonshot,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'F1', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_2017,C1CC1C(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,487,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'O0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_783,O=C(Sc1nc2ccccc2s1)c1ccc2ccccc2n1,88.9,Pubchem&Chembl,"['O0', 'C0', 'S2', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'S2', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1']"
id_1790,O=C(c1cccs1)n1ncc(C#N)c1C1CC1,363,BindingDB,"['O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'S2', 'N1', 'N1', 'C0', 'C0', 'C3', 'N7', 'C0', 'C0', 'C0', 'C0']"
id_6155,C1=CC(=CC(=C1)Cl)CC(=O)N2C3=C(C=C(C=C3)F)C(=N2)N,94200,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'F1', 'C0', 'N1', 'N1']"
id_6016,CS(=O)(=O)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,75903.12008,Moonshot,"['C3', 'S6', 'O0', 'O0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'O0', 'C3', 'N1', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'F1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0']"
id_4107,COC(=O)[C@@H]1C[C@H](CN1C(=O)OC(C)(C)C)NC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,6820,BindingDB,"['C0', 'O0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'O0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'O0', 'C3', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0']"
id_6457,CC1=C(C=NC=C1)NC(=O)N(C)C2=CC(=CC=C2)Cl,99000,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'N1', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6']"
id_4849,Oc1cncc(c1)C(N(C(=O)C=C)c1ccc(cc1)C(F)(F)F)C(=O)NCCc1cccc(F)c1,17300,BindingDB,"['O0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C3', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'F1', 'F1', 'F1', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'F1', 'C0']"
id_177,CC[C@H](CC(=O)N[C@@H](CC(C)(C)C)C(=O)NC(C[C@@H]1CCNC1=O)C(=O)C(=O)NC1CC1)c1ccccc1,10,BindingDB,"['C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'O0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_6020,CC(C)(C)c1ccc(N(C(=O)c2ccc(O)c(=O)o2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,76458.33331,Moonshot,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'O0', 'O0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'F1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0']"
id_4499,CC(=O)Nc1ccc(cc1)N(C(C(=O)NC(C)(C)C)c1ccsc1)C(=O)Cn1cc(nn1)-c1ccccc1,11000,BindingDB,"['C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'S2', 'C0', 'C0', 'O0', 'C0', 'N1', 'C0', 'C0', 'N1', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_3739,CC1=CC(=CC=C1)CC(=O)NC2=CN=CC3=CC=CC=C32,4800,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_4226,Clc1ccc2COCC(C(=O)Nc3cncc4ccccc34)c2c1,8080,BindingDB,"['Cl6', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_3492,C1C(C2=C(CN1CC(F)(F)F)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,3410,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'F1', 'F1', 'F1', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'O0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_4923,C1CC2=C(C=CC(=C2)NCC3=C(C=C(C=C3)F)Cl)N(C1)C(=O)CCl,19300,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'F1', 'Cl6', 'N1', 'C0', 'C0', 'O0', 'C0', 'Cl6']"
id_1968,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)c3ccc4ccccc4c3)C[C@@H]21,453,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C3', 'O0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_2723,CC1=CC(=CC2=C1N(C(=O)C2=O)CC3=CC(=C(C=C3)OC)OC)Br,1230,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'O0', 'C0', 'Br0']"
id_574,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCNC1=O)C(O)S(=O)(=O)O,51.17809671,Moonshot,"['C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'O0', 'S6', 'O0', 'O0', 'O0']"
id_694,CC(C)C[C@H](NC(=O)c1cnoc1C)C(=O)NN(CCC(N)=O)C(=O)CCl,70,BindingDB,"['C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'N1', 'O0', 'C0', 'C0', 'C0', 'O0', 'N1', 'N1', 'C0', 'C0', 'C0', 'N1', 'O0', 'C0', 'O0', 'C0', 'Cl6']"
id_773,COc1cccc2[nH]c(cc12)C(=O)NC(CC(C)C)C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)c1ccccc1,86,BindingDB,"['C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C3', 'O0', 'C0', 'O0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_203,CCNC(=O)C(=O)C(C[C@@H]1CCNC1=O)NC(=O)[C@H](CC2CC2)NC(=O)/C=C/C3=C(C=C(C=C3)Cl)Cl,13,Pubchem&Chembl,"['C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'Cl6']"
id_725,CNC(=O)CN1C[C@](C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O,75.77367813,Moonshot,"['C0', 'N1', 'C0', 'O0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'C0', 'C0', 'S6', 'O0', 'O0']"
id_7556,CC(C1=NN=C2N1C=CC=C2)NCC3=CN=C4N3C=CC=C4,99500,Pubchem&Chembl,"['C0', 'C0', 'C0', 'N1', 'N1', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'N1', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0']"
id_307,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC1CC1)C2(C)C,19,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'F1', 'F1', 'F1', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'O0', 'C0', 'O0', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_5814,CC1=CC(=C(C=C1)NC2=C(C(=O)N(C2=O)CC3=CN=CC=C3)C4=CC=CC=C4)C,54600,Pubchem&Chembl,"['C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'O0', 'N1', 'C0', 'O0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0']"
id_6773,O[C@@H](CN(Cc1ccccc1)C(=O)CNC(=O)C=C)c1cccs1,99000,BindingDB,"['O0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0', 'C0', 'N1', 'C0', 'O0', 'C0', 'C3', 'C0', 'C0', 'C0', 'C0', 'S2']"
id_5524,O=C(Cc1cccc(Cl)c1)Nc1cncc2c1NCCC2,37997.78894,Moonshot,"['O0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'Cl6', 'C0', 'N1', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'C0']"
id_6713,CC(C)Cn1cc(NC(=O)N2CCC(C2)c2ccccc2)c2ccccc2c1=O,99000,BindingDB,"['C0', 'C0', 'C0', 'C0', 'N1', 'C0', 'C0', 'N1', 'C0', 'O0', 'N1', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'C0', 'O0']"
